Family_ID,Publication_Numbers,Compound,Relevance_Class,Therapeutic_Application,Formulation,Drug_Delivery,Combination_Therapy,Diagnostic_Application,Manufacturing,Chemical_Modification,Conjugation,Purification_Isolation,Other_Application,Evidence,Confidence,Human_Review
23231501,EP-1443933-B1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Dependent claims specifically narrow the oral nucleoside combined with homoharringtonine to cytarabine (Ara-C) by name, in a leukemia treatment combination method.",High,No
55963276,EP-3452092-B1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 1 specifically and narrowly defines the treated population as AML resistant to a combination of daunorubicin/idarubicin plus cytarabine (AraC); cytarabine is a specifically named, essential claim limitation, not generic background.",High,No
62631122,CA-3068096-C,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,Claims an Mcl-1 inhibitor combined with a second anticancer agent selected from a short named list; dependent claims 3 and 20 specifically narrow the second agent to cytarabine.,High,No
34993432,US-20130244967-A1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claims a specific quinolone-class compound combined with cytarabine at defined doses (10-100 mg/m2, at least 100 mg/m2); cytarabine is a core, specifically dosed claimed component.",High,No
55910367,US-11896614-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears as part of a prior-treatment exclusion criterion (""has not been treated with cyclophosphamide or cytarabine"") and within background descriptions of standard multi-drug pediatric leukemia chemotherapy regimens; the claimed invention is a CAR-T cell acquisition/manufacturing method, not related to cytarabine's use.",Medium,Yes
41340927,CA-2724550-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears only within multiple long (20-30+ item) lists of antimetabolite/nucleoside anticancer agents as alternative options; background/Markush context, not singled out.",High,No
61619722,EP-3512525-A1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 41 selects the cytidine analogue from a 3-item list (decitabine/cytarabine/azacitidine); dependent claims 43-46 specifically narrow to cytarabine with defined dosing (about 20 mg, twice daily, subcutaneous).",High,No
57395727,AU-2018201697-B2,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Dependent claims specifically narrow the pyrimidine antagonist to cytarabine combined with idarubicin, with detailed IV continuous-infusion dosing (20-200 mg/m2/day, specifically 100 mg/m2/day).",High,No
41683427,US-20210379064-A1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 5 specifically claims an Axl inhibitor combined with a therapeutically effective amount of cytarabine for treating AML, with detailed administration-route and timing claims.",High,No
39588607,EP-2127652-B1,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claims a potentiator composition for use with rituximab or one of two specifically named combination regimens (R-ICE or R-DHAP); cytarabine is part of the R-DHAP regimen, a specific named option but one of only two, not the sole/central focus.",Medium,Yes
35465368,WO-2004094614-A2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a ~13-item list of cytotoxic agents combinable with the claimed aptamer; background/Markush context.,High,No
51945973,AU-2014343214-B2,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,Claim 1 combines a CXCR4-antagonistic peptide with a chemotherapeutic agent selected from a short 2-item list (quizartinib or cytarabine); cytarabine is one of only two specifically named options in the central claim.,High,No
57833648,EP-3325662-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears only inside a background list of named historical combination-chemotherapy regimen acronyms (ProMACE-CytaBOM, DHAP, ESHAP, CAMP); prior-art context.",High,No
31495746,NZ-538428-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears only within a ~15-item list of cytotoxic agents combinable with the claimed alkylphosphocholine compounds; background/Markush context, no specific narrowing to cytarabine found.",High,No
41319210,CA-2723816-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine and cytarabine liposomal appear within an extremely long (100+) alphabetical list of essentially all FDA-approved chemotherapy drugs; generic background list, not the claimed invention.",High,No
pub:HK-1121680-A,HK-1121680-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine (and OCR-garbled synonym variants) appears within an extremely long generic chemical-name/translation glossary list; text quality is poor (OCR artifacts) but the pattern is clearly a long background list, not a substantive claim.",Medium,No
52001089,AU-2020201321-B2,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claims a specific named compound combined with cytarabine for FLT3-mutated AML, with detailed claims on relative timing of administration (before/after/simultaneous); cytarabine is a core, specifically claimed combination partner.",High,No
39362382,AU-2004201676-A1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 1 selects a chemotherapeutic agent from a ~30-item list, but dependent claim 2 specifically narrows it to Cytarabine alone; a specifically claimed embodiment.",Medium,No
40627502,CA-2745005-C,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 1 is a pharmaceutical combination of a CD38-specific antibody (with defined CDR sequences) and cytarabine; cytarabine is the specifically named, central combination partner throughout the claims.",High,No
61157311,CA-3050094-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine and cytarabine liposomal appear within an extremely long (100+) alphabetical list of essentially all FDA-approved chemotherapy drugs; generic background list.,High,No
33424438,AU-2010236075-B2,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,Claim selects a further therapeutic agent from a short 8-item list; dependent claims 6/25 specifically narrow this to cytarabine alone in a pharmaceutical combination.,High,No
pub:HK-40068523-A,HK-40068523-A,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Cytarabine is one of ~10 named options (plus a specific anthracycline+cytarabine+etoposide combination) for an optional additional anti-cancer agent; a real, specific option but not singled out further in the pulled excerpt.",Medium,Yes
37498764,CA-2609343-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine and cytarabine liposomal appear within an extremely long (100+) alphabetical list of essentially all FDA-approved chemotherapy drugs; generic background list.,High,No
41092158,HK-1154344-A1,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claims Compound 1 combined with one or more antitumor agents selected from a specific 8-item list (cisplatin, oxaliplatin, 5-FU, gemcitabine, cytarabine, SN-38, irinotecan, docetaxel); cytarabine is a real named option but not singled out further.",Medium,Yes
35064290,CA-2561513-C,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim selects an antimetabolite drug from a 4-item list (5-fluorouracil, cytarabine, gemcitabine, purine analogues); dependent claims 12/40 specifically narrow the antimetabolite to cytarabine.",High,No
47624111,US-10118901-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears twice within a very long (30+) list of anticancer agents/antibodies as generic combination-therapy background; no narrowing found.,High,No
52743621,AU-2014325016-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within a 16-item list of other antitumor agents combinable with the claimed compound; no specific narrowing to cytarabine found.,High,No
59684875,US-20190046602-A1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Multiple dependent claims (14,16,18,20) specifically narrow the chemotherapeutic agent combined with a CXCR4-antagonist to cytarabine (ARA-C) by name.",High,No
53055117,AU-2019205984-B2,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claims a BET protein inhibitor combined with a chemotherapeutic agent; broader claim lists ~10 agents, but claim 17/32 narrows to a more specific 5-item list (azacitidine, clofarabine, cytarabine, idarubicin, daunorubicin) tied to AML -- cytarabine is a real, substantive option but still one of 5, not singled out alone.",Medium,Yes
38459615,WO-2007100770-A2,Cytarabine,Indirectly Relevant,No,No,No,No,No,No,No,No,No,,"Mixed evidence: cytarabine appears in a long (30+) generic chemo-agent background list, but also as one of only 3 named options (cytosine arabinoside/cytarabine, cidofovir, a serotonin antagonist) in a specific antiviral-therapy claim -- the narrower antiviral context is a real, substantive claimed option.",Medium,Yes
57546165,US-10980892-B2,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Broad claim lists ~17 chemotherapeutic agent options; dependent claim 16 narrows to a shorter 4-item list (methotrexate, alkylating agent, cytarabine, HER2 targeting therapy) -- cytarabine is a real, more specific option but still one of 4.",Medium,Yes
49162102,EP-3272350-B1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 6 specifically claims the antineoplastic agent as ""daunorubicin combined with cytarabine"", one of only two specific named combinations in the claim set (the other is fluorouracil+cisplatin); a specifically claimed embodiment, not generic background.",High,No
47179025,US-20140322208-A1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claims narrow to AML treated with mitoxantrone/etoposide/cytarabine, with claim 28 specifying exact cytarabine IV dosing (1 g/m2, Days 1-5); a specifically claimed embodiment with defined dosing.",High,No
55303743,EP-3180011-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine (AraC) appears within two overlapping ~15-item lists of cell-cycle-inhibitor/chemotherapy options combinable with allogeneic DNT cells; no specific narrowing to cytarabine alone found.,Medium,Yes
34945701,US-20100160249-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a ~15-item generic nucleoside-analog list (gemcitabine, cytarabine, didanosine, zidovudine, acyclovir, etc.) for a nanoparticle/prodrug platform; no narrowing found.",High,No
9435406,EP-0827745-B1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 3/9 narrows the antimetabolite component to pyrimidine analogues, essentially 5-fluorouracil and cytarabine plus folic acid analogues; cytarabine is one of only 2 named pyrimidine analogue options in a specific combination claim.",Medium,No
23106810,EP-1535624-A1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Multiple dependent claims (14,20,27) specifically add an effective amount of cytarabine as a further step to the claimed pegylated-interferon-alpha CML treatment/kit.",High,No
65998012,AU-2020215801-B2,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claims narrow the further anticancer agent combined with the claimed deoxycytidine/uridine-derivative compound to a short 4-item list (gemcitabine, cytarabine, temozolomide, 5-fluorouracil); cytarabine is a specifically named option in a short list, and the patent is itself in the same nucleoside-analog chemical space.",Medium,No
40011012,EP-2149372-B1,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 11 narrows component B of an opioid-based pharmaceutical preparation to a 5-item list (methotrexate, cytarabine, cisplatine, etoposide, vincristine, especially doxorubicin); cytarabine is a real named option but one of several, not singled out.",Medium,Yes
37396423,US-7700709-B2,Cytarabine,Directly Relevant,No,Yes,Yes,No,No,No,Yes,Yes,No,,"Claims a polymeric derivative (drug-polymer conjugate) where the cytidine antimetabolite is specifically cytarabine, gemcitabine, or 5-deoxy-5-fluorocytidine (3-item list); cytarabine is a core claimed chemical option for this formulation/conjugation/delivery invention.",High,No
39321549,EP-2131866-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within a ~9-item antimetabolite sub-list nested inside a much longer multi-class chemotherapy Markush list; generic background.,High,No
50977456,AU-2022275518-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a ~10-item chemotherapeutic agent list (methotrexate, 6-mercaptopurine, 6-thioguanine, cytarabine, cyclophosphamide, busulfan, mitomycin C, cisplatin, dactinomycin, bleomycin, mithramycin); generic background (OCR-duplicated text but pattern is clear).",High,No
42651200,CA-2758300-C,Cytarabine,Indirectly Relevant,No,No,No,Yes,No,No,No,No,No,,"Main claim lists a ~20-item DNA-damaging-agent group; dependent claim 11 narrows to a shorter 6-item list (gemcitabine, irinotecan, cisplatin, oxaliplatin, carboplatin, cytarabine) for use with the claimed CHK1 inhibitor; cytarabine is a real narrowed option but one of 6.",Medium,Yes
10852508,EP-1323423-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within a 9-item antimetabolite option list nested in a larger multi-class background chemotherapy list; no further narrowing found.,Medium,No
39386468,EP-2089024-B1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 1 combines a specifically claimed compound with one or more of only 3 named options (a second compound, doxorubicin, cytarabine) for AML treatment; cytarabine is a specifically claimed combination partner in a very short list.",High,No
66993985,EP-3730504-C0,Cytarabine,Directly Relevant,No,No,No,No,No,Yes,Yes,No,No,,"Claims text was empty in this pull, but the title itself is unambiguous: ""CYTARABINE PRODRUG NUCLEOSIDE CYCLIC PHOSPHATE COMPOUND BASED ON LIVER-SPECIFIC DELIVERY""; a cytarabine prodrug/derivative compound is the explicit subject.",High,No
53057653,EP-3068406-B1,Cytarabine,Directly Relevant,No,No,No,No,No,Yes,Yes,No,No,,"Claim 1 claims a mutual prodrug compound where one component is 1-cyano-cytarabine (formula II), a cytarabine derivative covalently linked to short-chain fatty acids; cytarabine derivative is the core claimed chemical structure.",High,No
61692059,US-11717512-B2,Cytarabine,Directly Relevant,Yes,No,No,No,No,No,No,No,No,,"Claim 7 specifically narrows the treated cancer to ""cytarabine-resistant acute myeloid leukemia""; cytarabine defines a specific claimed treatment-resistance indication for the invention.",High,No
48050937,CA-2986512-A1,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Main claim lists a ~20-item nucleoside analog group; claim 24 narrows to a shorter 5-item list (fludarabine, cytarabine, gemcitabine, decitabine, azacytidine); cytarabine is a real narrowed option but one of 5.",Medium,Yes
61196808,US-20190175684-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine and cytarabine ocphosphate appear within an ~18-item list of nucleoside/antimetabolite conjugate payload options; no further narrowing found.,Medium,No
59273281,AU-2017205749-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within a 9-item pyrimidine-antagonist sub-list nested inside a much larger multi-class chemotherapy Markush list; generic background.,High,No
48014274,US-10258579-B2,Cytarabine,Directly Relevant,No,No,No,No,No,Yes,No,No,No,,"Main claim lists ~20 active substances; claim 13 narrows to a short 4-item list of hydrochloride salts (daunorubicin, doxorubicin, 9-aminoacridine, cytarabine) for the claimed nanoparticle manufacturing process; cytarabine hydrochloride is a specifically claimed embodiment.",Medium,No
38024274,US-20120294851-A1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim narrows the anti-metabolite component to a short 4-item list (gemcitabine, fludarabine, cladarabine, cytarabine) within a defined combination composition; cytarabine is a specifically named option in a short list.",Medium,No
48082500,US-10285986-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within an extremely long (50+) alphabetical list of essentially all chemotherapy agents; generic background list.,High,No
27772362,WO-2005012327-A3,Cytarabine,Directly Relevant,No,No,No,No,No,No,Yes,No,No,,"Claims/description text was empty in this pull; abstract specifies the invention as phosphoramidate derivatives of nucleotides where the base moiety may be deoxyuridine, cytarabine, gemcitabine or cytidine (4-item list); cytarabine is a specifically named core substrate for this chemical-derivative platform.",Medium,No
47046323,EP-2716291-B1,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 10 narrows the anticancer agent combined with the claimed compound to a 5-item list (methotrexate, cytarabine, cisplatine, etoposide, vincristine), especially doxorubicin or rituximab; cytarabine is a real named option but one of several.",Medium,Yes
43244801,US-20130197087-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine (as arabinosylcytosine) appears within a ~20-item generic chemotherapy agent list; background context, not singled out.",High,No
69159861,AU-2023200038-A1,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claims an HDM2-p53 inhibitor + BCL2 inhibitor combination; claim 22/46 narrows the additional anti-cancer agent to a 7-item list (cytarabine/Ara-C, anthracycline, daunorubicin, idarubicin, rubidomycin, idamycin, midostaurin); cytarabine is listed first and specifically named but still one of several options.",Medium,Yes
56290402,CA-2478111-C,Cytarabine,Indirectly Relevant,Yes,No,No,No,No,No,No,No,No,,"Claim 12/25 narrows ""high-dose chemotherapy"" to a 6-item list (melphalan, busulfan, cyclophosphamide, carmustine, etoposide, cytarabine); cytarabine is also listed separately in a longer myelosuppressive-therapy background list; a real but non-central option.",Medium,Yes
11406961,EP-1214397-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a ~20-item chemotherapeutic compound list (trifluorothymidine, cytarabine, 6-thioguanine, 6-mercaptopurine, gemcitabine, fludarabine, etc.); generic background, not singled out.",High,No
62636211,EP-3638373-A1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 67 specifically narrows the chemotherapeutic agent combined with a CD19-ADC to Cytarabine, with extensive detailed dosing claims (Q3W regime, 5 partial doses on days 1-5); a specifically claimed embodiment with defined dosing.",High,No
79553361,AU-2021304691-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine (Ara-C) appears within an extremely long (25+) generic chemotherapy agent list; background context.,High,No
34885947,EP-1718338-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine and cytosine arabinoside appear within an extremely long (50+) alphabetical list of essentially all chemotherapy agents; generic background list.,High,No
45217677,EP-2640386-A1,Cytarabine,Directly Relevant,No,No,No,No,No,No,No,No,No,,"Claims progressively narrow the DNA-damaging agent list; claim 49 specifically claims the DNA damaging agent as cytarabine alone (single compound, no list) for use with the claimed CHK1 inhibitor.",High,No
29584377,EP-1982720-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a ~9-item second-therapeutic-agent list combined with ribavirin; background/Markush context, no further narrowing found.",Medium,No
57504837,US-20170172915-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a 9-item antimetabolite list (Mitomycin C, 5-FU, Floxuridine, Cytarabine, 6-Azauracil, Azathioprine, Methotrexate, Mycophenolate Mofetil, Thiotepa) combined with a multikinase inhibitor; no further narrowing found.",Medium,No
32605342,EP-1592449-B1,Cytarabine,Indirectly Relevant,Yes,No,No,No,No,No,No,No,No,,"Claim 2 lists the active compound as ""antimetabolites, preferably cytarabine, fludarabine, 5-fluoro-2-deoxyuridine, gemcitabine, hydroxyurea or methotrexate"" -- a short 6-item ""preferably"" list with cytarabine named first, real but not sole option.",Medium,Yes
55955264,CA-2967363-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Main claim lists ~30 chemotherapeutic agents; dependent claim 21/49 narrows to a 9-item list (5-FU, 6-MP, capecitabine, cytarabine, floxuridine, fludarabine, gemcitabine, hydroxyurea, methotrexate, pemetrexed); no further narrowing to cytarabine alone found.",Medium,No
39272127,CA-2670741-C,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,Claim 1 narrows the anti-metabolite to just 2 options (5-azacitidine or cytarabine) for MDS/AML treatment combined with an HDAC inhibitor; dependent claim 3 specifically isolates cytarabine alone.,High,No
75478296,CA-3172669-A1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Dependent claims 18-19 and 46 specifically narrow the antimetabolite/second compound to cytarabine alone for AML treatment; description notes cytarabine+anthracycline (""7+3"") as the decades-long standard of care this invention builds on.",High,No
42799856,US-8679488-B2,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,Claim 8 lists ~14 anticancer agent options combined with IL-2; dependent claim 9 specifically narrows the anticancer agent to cytarabine alone.,High,No
9894287,EP-1299110-B1,Cytarabine,Indirectly Relevant,Yes,No,No,No,No,No,No,No,No,,"Cytarabine is named in a short 3-item cytidine-analog sub-list (cytarabine, azacitidine, gemcitabine); however the further-narrowed claim 3/7 selects the antimetabolite as 5-fluorouracil or gemcitabine specifically, excluding cytarabine from the most-specific claimed embodiment -- a real but non-central named option.",Medium,Yes
32030794,EP-1539756-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within an extremely long (30+) alphabetical chemotherapy agent list; generic background.,High,No
39304838,US-9364517-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a 10-item chemotherapeutic agent list (cyclophosphamide, doxorubicin, vincristine, fludarabine, carboplatin, etoposide, mitoxantrone, ifosfamide, cytarabine, cisplatin, bleomycin) combined with pegylated IL-10; no narrowing found.",Medium,No
33135116,EP-2671581-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears twice within two long (~25-item) generic anti-neoplastic agent lists; background context, not singled out.",High,No
38859094,EP-3025712-A1,Cytarabine,Directly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claims a combination of a specifically named naphthyridine-carboxylic-acid compound and cytarabine (Ara-C) directly, with no intervening list; cytarabine is the sole, specifically claimed combination partner.",High,No
54288373,AU-2015243512-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within a ~20-item cytotoxic-drug payload list for an antibody-drug conjugate; generic background, not singled out.",High,No
32030951,US-7432265-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within an extremely long (30+) alphabetical chemotherapy agent list (same pattern as sister family EP-1539756-B1); generic background.,High,No
39009616,CA-2673040-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,"Cytarabine appears within an 11-item ""other pharmaceutical"" list (methotrexate, fludarabine, clofarabine, pentostatine, cladribine, cytarabine, decitabine, vincristine, vinblastine, etoposide, teniposide, bortezomib) combined with the claimed tri-substituted glycerol compound; no narrowing found.",Medium,No
47143250,EP-3311827-B1,Cytarabine,Directly Relevant,No,No,Yes,No,No,No,No,No,No,,"Claims nanoparticles for non-solid tumor treatment characterized by an anti-cancer payload selected from just two named drug classes: pyrimidine nucleoside analogs such as cytarabine, and anthracyclines such as daunorubicin; cytarabine is a specifically named example payload for this drug-delivery invention.",Medium,No
22794755,US-20030026801-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine HCl appears within an extremely long (30+) generic chemotherapy agent list; background context.,High,No
32771768,US-20100151006-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within an extremely long (30+) generic chemotherapy agent list; background context.,High,No
27803545,AU-2010226920-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within an extremely long (25+) generic chemotherapy agent list; background context.,High,No
29254237,US-20040214871-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within an ~8-item antimetabolite sub-list nested inside a much longer multi-class chemotherapy Markush list; generic background.,High,No
